Liverpool,Sepp van den Berg,Defender,0,0,0,10073
Liverpool,Virgil van Dijk,Defender,0,0,0,10074
Liverpool,Neco Williams,Defender,0,0,0,10075
Liverpool,Isaac Christie-Davies,Midfielder,0,0,0,10076
Liverpool,Ovie Ejaria,Midfielder,0,0,0,10077
Liverpool,Fabinho,Midfielder,0,0,0,10078
Liverpool,Marko Grujic,Midfielder,0,0,0,10079
Liverpool,Jordan Henderson,Midfielder,0,0,0,10080
Liverpool,Curtis Jones,Midfielder,0,0,0,10081
Liverpool,Naby Keita,Midfielder,0,0,0,10082
Liverpool,James Milner,Midfielder,0,0,0,10083
Liverpool,Alex Oxlade-Chamberlain,Midfielder,0,0,0,10084
Liverpool,Georginio Wijnaldum,Midfielder,0,0,0,10085
Liverpool,Rhian Brewster,Forward,0,0,0,10086
Liverpool,Sadio Mane,Forward,0,0,0,10087
Liverpool,Liam Millar,Forward,0,0,0,10088
Liverpool,Takumi Minamino,Forward,0,0,0,10089
Liverpool,Sheyi Ojo,Forward,0,0,0,10090
Liverpool,Divock Origi,Forward,0,0,0,10091
Liverpool,Roberto Firmino,Forward,0,0,0,10092
Liverpool,Mohamed Salah,Forward,0,0,0,10093
Liverpool,Xherdan Shaqiri,Forward,0,0,0,10094
Liverpool,Harry Wilson,Forward,0,0,0,10095
Liverpool,Ben Woodburn,Forward,0,0,0,10096
ManCity,Claudio Bravo,Goalkeeper,0,0,0,10097
ManCity,Scott Carson,Goalkeeper,0,0,0,10098
ManCity,Ederson,Goalkeeper,0,0,0,10099
ManCity,Aro Muric,Goalkeeper,0,0,0,10100
ManCity,Zack Steffen,Goalkeeper,0,0,0,10101
ManCity,Tosin Adarabioyo,Defender,0,0,0,10102
ManCity,Nathan Ake,Defender,0,0,0,10103
ManCity,Eric Garcia,Defender,0,0,0,10104
ManCity,Taylor Harwood-Bellis,Defender,0,0,0,10105
ManCity,Joao Cancelo,Defender,0,0,0,10106
ManCity,Aymeric Laporte,Defender,0,0,0,10107
ManCity,Benjamin Mendy,Defender,0,0,0,10108
ManCity,Nicolas Otamendi,Defender,0,0,0,10109
ManCity,Philippe Sandler,Defender,0,0,0,10110
ManCity,John Stones,Defender,0,0,0,10111
ManCity,Kyle Walker,Defender,0,0,0,10112
ManCity,Yan Couto,Defender,0,0,0,10113
ManCity,Oleksandr Zinchenko,Defender,0,0,0,10114
ManCity,Adrian Bernabe,Midfielder,0,0,0,10115
ManCity,Kevin De Bruyne,Midfielder,0,0,0,10116
ManCity,Tommy Doyle,Midfielder,0,0,0,10117
ManCity,Fernandinho,Midfielder,0,0,0,10118
ManCity,Phil Foden,Midfielder,0,0,0,10119
ManCity,Ilkay Gundogan,Midfielder,0,0,0,10120
ManCity,Luka Ilic,Midfielder,0,0,0,10121
ManCity,Riyad Mahrez,Midfielder,0,0,0,10122
ManCity,Ryotaro Meshino,Midfielder,0,0,0,10123
ManCity,Ante Palaversa,Midfielder,0,0,0,10124
ManCity,Cole Palmer,Midfielder,0,0,0,10125
ManCity,Rodri,Midfielder,0,0,0,10126
ManCity,Kun Aguero,Forward,0,0,0,10127
ManCity,Bernardo Silva,Forward,0,0,0,10128
ManCity,Ferran Torres,Forward,0,0,0,10129
ManCity,Gabriel Jesus,Forward,0,0,0,10130
ManCity,Jack Harrison,Forward,0,0,0,10131
ManCity,Marlos Moreno,Forward,0,0,0,10132
ManCity,Patrick Roberts,Forward,0,0,0,10133
ManCity,Raheem Sterling,Forward,0,0,0,10134
Barcelona,Arnau Tenas,Goalkeeper,0,0,0,10135
Barcelona,Inaki Pena,Goalkeeper,0,0,0,10136
Barcelona,Neto,Goalkeeper,0,0,0,10137
Barcelona,Marc-Andre ter Stegen,Goalkeeper,0,0,0,10138
Barcelona,Akieme,Defender,0,0,0,10139
Barcelona,Ronald Araujo,Defender,0,0,0,10140
Barcelona,Dani Morer,Defender,0,0,0,10141
Barcelona,Junior Firpo,Defender,0,0,0,10142
Barcelona,Jordi Alba,Defender,0,0,0,10143
Barcelona,Jorge Cuenca,Defender,0,0,0,10144
Barcelona,Clement Lenglet,Defender,0,0,0,10145
Barcelona,Nelson Semedo,Defender,0,0,0,10146
Barcelona,Oscar Mingueza,Defender,0,0,0,10147
Barcelona,Pique,Defender,0,0,0,10148
Barcelona,Sergi Roberto,Defender,0,0,0,10149
Barcelona,Jean-Clair Todibo,Defender,0,0,0,10150
Barcelona,Samuel Umtiti,Defender,0,0,0,10151
Barcelona,Moussa Wague,Defender,0,0,0,10152
Barcelona,Busquets,Midfielder,0,0,0,10153
Barcelona,Carles Alena,Midfielder,0,0,0,10154
Barcelona,Frenkie de Jong,Midfielder,0,0,0,10155
Barcelona,Phillipe Coutinho,Midfielder,0,0,0,10156
Barcelona,Jandro Orellana,Midfielder,0,0,0,10157
Barcelona,Matheus Fernandes,Midfielder,0,0,0,10158
Barcelona,Monchu,Midfielder,0,0,0,10159
Barcelona,Rafinha,Midfielder,0,0,0,10160
Barcelona,Ivan Rakitic,Midfielder,0,0,0,10161
Barcelona,Ludovit Reis,Midfielder,0,0,0,10162
Barcelona,Riqui Puig,Midfielder,0,0,0,10163
Barcelona,Arturo Vidal,Midfielder,0,0,0,10164
Barcelona,Alex Collado,Forward,0,0,0,10165
Barcelona,Martin Braithwaite,Forward,0,0,0,10166
Barcelona,Konrad de la Fuente,Forward,0,0,0,10167
Barcelona,Ousmane Dembélé,Forward,0,0,0,10168
Barcelona,Ansu Fati,Forward,0,0,0,10169
Barcelona,Antoine Griezmann,Forward,0,0,0,10170
Barcelona,Rey Manaj,Forward,0,0,0,10171
Barcelona,Lionel Messi,Forward,0,0,0,10172
Barcelona,Pedri,Forward,0,0,0,10173
Barcelona,Luis Suarez,Forward,0,0,0,10174
Barcelona,Trincao,Forward,0,0,0,10175
RealMadrid,Altube,Goalkeeper,0,0,0,10176
RealMadrid,Thibaut Courtois,Goalkeeper,0,0,0,10177
RealMadrid,Andriy Lunin,Goalkeeper,0,0,0,10178
RealMadrid,Dani Carvajal,Defender,0,0,0,10179
RealMadrid,Eder Militao,Defender,0,0,0,10180
RealMadrid,Javi Hernandez,Defender,0,0,0,10181
RealMadrid,Marcelo,Defender,0,0,0,10182
RealMadrid,Ferland Mendy,Defender,0,0,0,10183
RealMadrid,Miguel Gutierrez,Defender,0,0,0,10184
RealMadrid,Nacho,Defender,0,0,0,10185
RealMadrid,Sergio Ramos,Defender,0,0,0,10186
RealMadrid,Raphael Varane,Defender,0,0,0,10187
RealMadrid,Alberto Soro,Midfielder,0,0,0,10188
RealMadrid,Brahim Diaz,Midfielder,0,0,0,10189
RealMadrid,Casemiro,Midfielder,0,0,0,10190
RealMadrid,Dani Ceballos,Midfielder,0,0,0,10191
RealMadrid,Isco,Midfielder,0,0,0,10192
RealMadrid,Toni Kroos,Midfielder,0,0,0,10193
RealMadrid,Marco Asensio,Midfielder,0,0,0,10194
RealMadrid,Luka Modric,Midfielder,0,0,0,10195
RealMadrid,Oscar,Midfielder,0,0,0,10196
RealMadrid,Martin Odegaard,Midfielder,0,0,0,10197
RealMadrid,James Rodriguez,Midfielder,0,0,0,10198
RealMadrid,Federico Valverde,Midfielder,0,0,0,10199
RealMadrid,Gareth Bale,Forward,0,0,0,10200
RealMadrid,Karim Benzema,Forward,0,0,0,10201
RealMadrid,Borja Mayoral,Forward,0,0,0,10202
RealMadrid,Eden Hazard,Forward,0,0,0,10203
RealMadrid,Luka Jovic,Forward,0,0,0,10204
RealMadrid,Lucas Vazquez,Forward,0,0,0,10205
RealMadrid,Mariano,Forward,0,0,0,10206
RealMadrid,Rodrygo,Forward,0,0,0,10207
RealMadrid,Vinicius Junior,Forward,0,0,0,10208
Juventus,Gianluigi Buffon,Goalkeeper,0,0,0,10209
Juventus,Mattia Perin,Goalkeeper,0,0,0,10210
Juventus,Carlo Pinsoglio,Goalkeeper,0,0,0,10211
Juventus,Wojciech Szczesny,Goalkeeper,0,0,0,10212
Juventus,Alex Sandro,Defender,0,0,0,10213
Juventus,Pietro Beruatto,Defender,0,0,0,10214
Juventus,Leonardo Bonucci,Defender,0,0,0,10215
Juventus,Giorgio Chiellini,Defender,0,0,0,10216
Juventus,Luca Coccolo,Defender,0,0,0,10217
Juventus,Danilo,Defender,0,0,0,10218
Juventus,Matthijs de Ligt,Defender,0,0,0,10219
Juventus,Mattia De Sciglio,Defender,0,0,0,10220
Juventus,Merih Demiral,Defender,0,0,0,10221
Juventus,Luca Pellegrini,Defender,0,0,0,10222
Juventus,Cristian Romero,Defender,0,0,0,10223
Juventus,Daniele Rugani,Defender,0,0,0,10224
Juventus,Wesley,Defender,0,0,0,10225
Juventus,Arthur,Midfielder,0,0,0,10226
Juventus,Nedim Bajrami,Midfielder,0,0,0,10227
Juventus,Rodrigo Bentancur,Midfielder,0,0,0,10228
Juventus,Paulo Dybala,Midfielder,0,0,0,10229
Juventus,Sami Khedira,Midfielder,0,0,0,10230
Juventus,Dejan Kulusevski,Midfielder,0,0,0,10231
Juventus,Simone Muratore,Midfielder,0,0,0,10232
Juventus,Daouda Peeters,Midfielder,0,0,0,10233
Juventus,Miralem Pjanic,Midfielder,0,0,0,10234
Juventus,Manolo Portanova,Midfielder,0,0,0,10235
Juventus,Adrien Rabiot,Midfielder,0,0,0,10236
Juventus,Aaron Ramsey,Midfielder,0,0,0,10237
Juventus,Federico Bernardeschi,Forward,0,0,0,10238
Juventus,Cristiano Ronaldo,Forward,0,0,0,10239
Juventus,Juan Cuadrado,Forward,0,0,0,10240
Juventus,Douglas Costa,Forward,0,0,0,10241
Juventus,Gonzalo Higuain,Forward,0,0,0,10242
Juventus,Marco Olivieri,Forward,0,0,0,10243
Juventus,Marko Pjaca,Forward,0,0,0,10244
Juventus,Giacomo Vrioni,Forward,0,0,0,10245
Juventus,Luca Zanimacchia,Forward,0,0,0,10246
Inter,Gabriel Brazao,Goalkeeper,0,0,0,10247
Inter,Samir Handanovic,Goalkeeper,0,0,0,10248
Inter,Daniele Padelli,Goalkeeper,0,0,0,10249
Inter,Ionut Radu,Goalkeeper,0,0,0,10250
Inter,Alessandro Bastoni,Defender,0,0,0,10251
Inter,Cristiano Biraghi,Defender,0,0,0,10252
Inter,Danilo D'Ambrosio,Defender,0,0,0,10253
Inter,Dalbert,Defender,0,0,0,10254
Inter,Stefan de Vrij,Defender,0,0,0,10255
Inter,Federico Dimarco,Defender,0,0,0,10256
Inter,Diego Godin,Defender,0,0,0,10257
Inter,Andreaw Gravillon,Defender,0,0,0,10258
Inter,Achraf Hakimi,Defender,0,0,0,10259
Inter,Lorenzo Pirola,Defender,0,0,0,10260
Inter,Andrea Ranocchia,Defender,0,0,0,10261
Inter,Milan Skriniar,Defender,0,0,0,10262
Inter,Ashley Young,Defender,0,0,0,10263
Inter,Lucien Agoume,Midfielder,0,0,0,10264
Inter,Kwadwo Asamoah,Midfielder,0,0,0,10265
Inter,Nicolo Barella,Midfielder,0,0,0,10266
Inter,Borja Valero,Midfielder,0,0,0,10267
Inter,Marcelo Brozovic,Midfielder,0,0,0,10268
Inter,Antonio Candreva,Midfielder,0,0,0,10269
Inter,Christian Eriksen,Midfielder,0,0,0,10270
Inter,Roberto Gagliardini,Midfielder,0,0,0,10271
Inter,Jacopo Gianelli,Midfielder,0,0,0,10272
Inter,Joao Mario,Midfielder,0,0,0,10273
Inter,Victor Moses,Midfielder,0,0,0,10274
Inter,Radja Nainggolan,Midfielder,0,0,0,10275
Inter,Rigoberto Rivas Vindel,Midfielder,0,0,0,10276
Inter,Stefano Sensi,Midfielder,0,0,0,10277
Inter,Matias Vecino,Midfielder,0,0,0,10278
Inter,Axel Bakayoko,Forward,0,0,0,10279
Inter,Sebastiano Esposito,Forward,0,0,0,10280
Inter,Samuele Longo,Forward,0,0,0,10281
Inter,Romelu Lukaku,Forward,0,0,0,10282
Inter,Lautaro Martinez,Forward,0,0,0,10283
Inter,Eddie Salcedo,Forward,0,0,0,10284
Inter,Alexis Sanchez,Forward,0,0,0,10285
Inter,Edoardo Vergani,Forward,0,0,0,10286
PSG,Alphonse Areola,Goalkeeper,0,0,0,10287
PSG,Marcin Bulka,Goalkeeper,0,0,0,10288
PSG,Denis Franchi,Goalkeeper,0,0,0,10289
PSG,Garissone Innocent,Goalkeeper,0,0,0,10290
PSG,Keylor Navas,Goalkeeper,0,0,0,10291
PSG,Sergio Rico,Goalkeeper,0,0,0,10292
PSG,Mitchel Bakker,Defender,0,0,0,10293
PSG,Colin Dagba,Defender,0,0,0,10294
PSG,Abdou Diallo,Defender,0,0,0,10295
PSG,Juan Bernat,Defender,0,0,0,10296
PSG,Thilo Kehrer,Defender,0,0,0,10297
PSG,Presnel Kimpembe,Defender,0,0,0,10298
PSG,Layvin Kurzawa,Defender,0,0,0,10299
PSG,Marquinhos,Defender,0,0,0,10300
PSG,Loic Mbe Soh,Defender,0,0,0,10301
PSG,Timothee Pembele,Defender,0,0,0,10302
PSG,Thiago Silva,Defender,0,0,0,10303
PSG,Ander Herrera,Midfielder,0,0,0,10304
PSG,Idrissa Gueye,Midfielder,0,0,0,10305
PSG,Eduard Michut,Midfielder,0,0,0,10306
PSG,Pablo Sarabia,Midfielder,0,0,0,10307
PSG,Leandro Paredes,Midfielder,0,0,0,10308
PSG,Kays Ruiz Atil,Midfielder,0,0,0,10309
PSG,Marco Verratti,Midfielder,0,0,0,10310
PSG,Eric Maxim Choupo-Moting,Forward,0,0,0,10311
PSG,Angel Di Maria,Forward,0,0,0,10312
PSG,Julian Draxler,Forward,0,0,0,10313
PSG,Mauro Icardi,Forward,0,0,0,10314
PSG,Jese,Forward,0,0,0,10315
PSG,Kylian Mbappe,Forward,0,0,0,10316
PSG,Arnaud Muinga,Forward,0,0,0,10317
PSG,Neymar,Forward,0,0,0,10318
OlympiqueMarseille,Ahmadou Dia,Goalkeeper,0,0,0,10319
OlympiqueMarseille,Steve Mandanda,Goalkeeper,0,0,0,10320
OlympiqueMarseille,Simon Ngapandouetnbu,Goalkeeper,0,0,0,10321
OlympiqueMarseille,Yohann Pele,Goalkeeper,0,0,0,10322
OlympiqueMarseille,Nassim Ahmed,Defender,0,0,0,10323
OlympiqueMarseille,Alvaro Gonzalez,Defender,0,0,0,10324
OlympiqueMarseille,Jordan Amavi,Defender,0,0,0,10325
OlympiqueMarseille,Leonardo Balerdi,Defender,0,0,0,10326
OlympiqueMarseille,Duje Caleta-Car,Defender,0,0,0,10327
OlympiqueMarseille,Boubacar Kamara,Defender,0,0,0,10328
OlympiqueMarseille,Aaron Kamardin,Defender,0,0,0,10329
OlympiqueMarseille,Abdallah Mohamed,Defender,0,0,0,10330
OlympiqueMarseille,Lucas Perrin,Defender,0,0,0,10331
OlympiqueMarseille,Richecard Richard,Defender,0,0,0,10332
OlympiqueMarseille,Christopher Rocchia,Defender,0,0,0,10333
OlympiqueMarseille,Hiroki Sakai,Defender,0,0,0,10334
OlympiqueMarseille,Bouna Sarr,Defender,0,0,0,10335
OlympiqueMarseille,Ugo Bertelli,Midfielder,0,0,0,10336
OlympiqueMarseille,Florian Chabrolle,Midfielder,0,0,0,10337
OlympiqueMarseille,Pape Alassane Gueye,Midfielder,0,0,0,10338
OlympiqueMarseille,Saif-Eddine Khaoui,Midfielder,0,0,0,10339
OlympiqueMarseille,Maxime Lopez,Midfielder,0,0,0,10340
OlympiqueMarseille,Dimitri Payet,Midfielder,0,0,0,10341
OlympiqueMarseille,Alexandre Philiponeau,Midfielder,0,0,0,10342
OlympiqueMarseille,Valentin Rongier,Midfielder,0,0,0,10343
OlympiqueMarseille,Morgan Sanson,Midfielder,0,0,0,10344
OlympiqueMarseille,Kevin Strootman,Midfielder,0,0,0,10345
OlympiqueMarseille,Marley Ake,Forward,0,0,0,10346
OlympiqueMarseille,Dario Benedetto,Forward,0,0,0,10347
OlympiqueMarseille,Valere Germain,Forward,0,0,0,10348
OlympiqueMarseille,Kostas Mitroglou,Forward,0,0,0,10349
OlympiqueMarseille,Nemanja Radonjic,Forward,0,0,0,10350
OlympiqueMarseille,Jores Rahou,Forward,0,0,0,10351
OlympiqueMarseille,Cheick Souare,Forward,0,0,0,10352
OlympiqueMarseille,Florian Thauvin,Forward,0,0,0,10353
